techs,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand
2021-01-11 03:00:00,3.092,3.992437474,3.543144613,3.127714331,2.809652947,3.943484654,2.844,2.961945687
2021-01-11 04:00:00,2.908,3.432802878,2.319967065,2.943833961,3.281333284,3.708114254,2.792,2.94956213
2021-01-11 05:00:00,3.212,3.846272863,2.222555598,3.249950334,3.019768814,4.098061759,2.792,2.990317657
2021-01-11 06:00:00,4.134,4.904773267,4.076485187,4.183102037,4.523497263,5.294117118,3.112,3.290373699
2021-01-11 07:00:00,5.076,5.958165853,4.052248939,5.143671346,5.725003662,6.474955839,4.406,4.816238166
2021-01-11 08:00:00,4.921,5.806753878,3.753401012,4.979986981,5.559869283,6.27761494,6.466,4.731075057
2021-01-11 09:00:00,5.182,6.114265703,4.13451754,5.243915671,5.85183042,6.61041013,6.263,6.964374963
2021-01-11 10:00:00,5.636,6.650526023,4.495110439,5.70338764,6.356986488,7.153686016,6.546,7.655217192
2021-01-11 11:00:00,5.908,6.972935981,4.78654775,6.047426663,6.663858861,8.807855615,6.906,7.568895213
2021-01-11 12:00:00,6.267,7.395286792,4.994934927,6.379819651,7.07261291,7.994906201,6.472,7.068833159
2021-01-11 13:00:00,6.372,7.535465131,5.082671041,6.406597581,7.187405844,8.128384834,6.162,6.756490257
2021-01-11 14:00:00,6.122,7.223786354,4.52811328,6.195726201,6.905480449,7.543994319,5.688,6.215520035
2021-01-11 15:00:00,6.549,7.596768597,4.755974418,8.420087853,7.387015265,8.385964693,5.261,5.830359147
2021-01-11 16:00:00,6.616,7.807527317,5.659971562,6.695790252,6.752314445,8.314237848,5.124,5.68345684
2021-01-11 17:00:00,7.267,8.576349106,5.80877387,7.354316793,8.196976687,9.271004381,5.27,5.685492221
2021-01-11 18:00:00,8.411,9.925912068,6.709300095,8.511559728,9.487653784,10.73041924,5.062,5.589729216
2021-01-11 19:00:00,8.875,10.47391138,8.212722249,8.982027314,10.01148245,11.3223793,4.543,5.083719643
2021-01-11 20:00:00,9.058,10.66638181,6.649545488,9.166906441,10.21755783,10.55203323,4.342,4.859218061
2021-01-11 21:00:00,8.972,10.58828969,7.156978674,9.442906613,10.13727391,11.31903505,3.937,4.532837238
2021-01-11 22:00:00,7.608,8.978540245,6.068891221,7.653165894,9.381198029,9.70633891,3.454,3.894377289
2021-01-11 23:00:00,6.008,7.090509998,4.792844355,6.064003691,6.777489987,7.665238156,3.049,3.288768451
2021-01-12 00:00:00,4.881,5.758807707,3.809093677,4.939500867,5.505442738,6.226496856,2.868,3.292107594
2021-01-12 01:00:00,4.16,5.229399422,3.015485806,4.210591034,4.403969658,5.372464232,2.862,3.326166726
2021-01-12 02:00:00,3.508,4.139473797,2.738896196,3.549635868,3.956744086,3.525987013,2.846,2.812937703
2021-01-12 03:00:00,3.092,3.715207341,2.135753748,3.128893037,3.994041291,3.944340459,2.824,3.121991227
2021-01-12 04:00:00,2.908,3.405662928,2.320268346,3.889587821,3.280819374,3.711795602,2.824,2.911012607
2021-01-12 05:00:00,3.212,3.790251692,2.562006476,3.250543286,4.254862595,4.159259396,2.895,3.107156525
2021-01-12 06:00:00,4.134,4.877021851,3.297379674,3.955025651,4.663020767,5.193959169,3.136,3.578731858
2021-01-12 07:00:00,5.076,5.988135104,4.048866776,5.558427384,5.725514429,6.801874438,4.424,4.858075658
2021-01-12 08:00:00,4.921,5.813819136,3.925461473,4.833737789,5.549734891,6.482812568,5.922,3.318276186
2021-01-12 09:00:00,5.182,6.115106708,4.13356191,5.244555554,5.840923725,6.610567624,5.877,6.571104693
2021-01-12 10:00:00,5.636,6.650333481,6.118660198,5.703646153,7.514373728,7.191193394,6.251,6.993816334
2021-01-12 11:00:00,5.908,6.972271359,4.821003873,5.978896152,6.664035357,7.763430749,6.721,7.267437077
2021-01-12 12:00:00,6.267,6.476091338,4.998943638,6.342275845,7.214152093,7.994818184,6.12,5.731224607
2021-01-12 13:00:00,6.372,7.561052182,4.979574873,6.447684292,7.119534378,8.128909763,5.9,6.406227631
2021-01-12 14:00:00,6.122,6.773005249,4.883617887,6.195515988,7.311797508,8.701310521,5.614,6.468768612
2021-01-12 15:00:00,6.549,7.73077831,5.224066319,6.627700712,7.49071346,8.154789325,5.62,5.952846856
2021-01-12 16:00:00,6.616,7.702404555,5.277348384,6.69542252,7.46273865,8.571537325,5.554,3.174366258
2021-01-12 17:00:00,7.267,8.491547108,5.796616259,7.354382268,8.158425784,10.53777839,5.363,4.746186703
2021-01-12 18:00:00,8.411,9.833733588,4.29054715,8.512719898,9.232129951,10.38318241,5.182,5.518708906
2021-01-12 19:00:00,8.875,10.47329767,7.079400389,8.074650913,11.3225,11.32223884,4.762,5.112910706
2021-01-12 20:00:00,9.058,10.68926493,7.226628036,9.165656663,10.21751199,11.55575049,4.578,4.71458818
2021-01-12 21:00:00,8.972,10.58782639,7.156739799,9.633937722,10.38595762,11.3225,4.324,4.492262058
2021-01-12 22:00:00,7.608,8.977354208,6.574739292,7.772180045,8.581834252,9.705882104,3.692,3.99578693
2021-01-12 23:00:00,6.008,7.014584984,4.791931953,5.930961508,6.467114078,7.66463014,2.947,2.086
2021-01-13 00:00:00,4.881,5.711457238,3.893422044,4.939686642,4.671846644,6.226890179,2.738,3.507299349
2021-01-13 01:00:00,4.16,4.915338152,2.963196071,4.210790281,4.588780133,5.196346652,2.729,3.041334092
2021-01-13 02:00:00,3.508,4.211968545,2.973258595,3.563379758,3.957053212,4.47507737,2.615,2.93976509
2021-01-13 03:00:00,3.092,3.63737273,2.46526727,3.335621926,2.163829869,4.213373595,2.594,2.822208218
2021-01-13 04:00:00,2.908,3.431786147,2.319606904,2.978657067,3.280260697,3.711290348,2.842,3.010367911
2021-01-13 05:00:00,3.212,3.455260331,2.567457482,3.250468389,3.620302932,4.097523067,2.86,3.001009206
2021-01-13 06:00:00,4.134,4.878426622,3.297297212,4.311158713,4.66293605,4.637731017,3.163,3.382104609
2021-01-13 07:00:00,5.076,6.029190259,4.048598327,5.154485037,5.723869704,6.475613877,4.354,4.547837712
2021-01-13 08:00:00,4.921,5.807004818,3.925259402,4.978287412,5.546880334,5.764892706,5.052,5.2038344
2021-01-13 09:00:00,5.182,7.085939723,4.13310663,5.244157412,5.673789725,6.612839797,5.435,4.671879041
2021-01-13 10:00:00,5.636,6.650984563,4.495542964,5.703584224,6.317811878,7.189167436,6.03,6.954268432
2021-01-13 11:00:00,5.908,6.971099753,4.712713799,5.978884336,6.69141754,7.694412339,6.409,7.132025621
2021-01-13 12:00:00,6.267,7.395502224,4.995492178,6.31095289,7.0720319,8.002106863,5.971,6.674783839
2021-01-13 13:00:00,6.372,7.51928823,5.370900464,6.448457822,7.187347329,8.129019507,5.842,6.676791267
2021-01-13 14:00:00,6.122,7.874293201,4.87279404,6.195433763,6.905337738,7.808769088,5.256,5.866350869
2021-01-13 15:00:00,6.549,7.72832356,5.275013952,7.082017656,7.365870985,7.316174467,5.312,5.018161776
2021-01-13 16:00:00,6.616,7.807331125,5.276763892,6.69535622,7.462542819,8.440076395,5.241,5.647531835
2021-01-13 17:00:00,7.267,8.588862839,5.663345472,7.354252574,8.196859287,9.27051061,4.777,5.109976762
2021-01-13 18:00:00,8.411,9.756392571,6.714160776,9.777706934,9.487717867,10.72918428,4.457,5.312419026
2021-01-13 19:00:00,8.875,10.97965933,7.19298834,8.982252155,10.78716859,11.32924288,4.46,3.294154312
2021-01-13 20:00:00,9.058,10.6895303,7.225539828,9.167211376,10.21759048,11.3225,4.262,4.668611344
2021-01-13 21:00:00,8.972,10.5878432,7.417735853,9.080155454,10.11990234,11.44640453,4.058,4.409152181
2021-01-13 22:00:00,7.608,8.978369485,6.064620112,6.410918555,8.582019215,9.597928032,3.598,3.828742285
2021-01-13 23:00:00,6.008,7.090048691,4.793964776,6.05999674,6.777620055,7.904726808,2.9,3.083370212
2021-01-14 00:00:00,4.881,5.760267758,3.893474268,5.12276108,5.503812096,6.227191514,2.771,3.054547463
2021-01-14 01:00:00,4.16,4.789855826,3.318460729,4.210270608,4.768322256,5.312764146,2.95,3.650496149
2021-01-14 02:00:00,3.508,4.139876689,2.795907961,3.550099507,3.956881758,4.395659935,2.798,2.960135547
2021-01-14 03:00:00,3.092,3.524570403,2.13925541,3.157013839,3.487645894,3.944415604,2.664,2.764818785
2021-01-14 04:00:00,2.908,3.432422749,2.319511295,2.94289649,3.280092678,3.683046838,2.609,2.819077712
2021-01-14 05:00:00,3.212,3.790414036,2.703501193,3.258151306,4.395235664,4.097586825,2.634,3.016604366
2021-01-14 06:00:00,4.134,4.871970991,3.296742155,4.377334661,4.715405407,5.27369339,3.06,3.482193738
2021-01-14 07:00:00,5.076,6.061995492,4.048920308,5.136997053,5.725363369,6.571588261,4.262,4.88913623
2021-01-14 08:00:00,4.921,5.807125214,4.094406803,4.980112485,5.550726099,6.277936286,5.754,4.503894119
2021-01-14 09:00:00,5.182,6.114333916,4.166262962,5.229685541,5.844858358,6.2201015,6.239,6.707712699
2021-01-14 10:00:00,5.636,6.650939038,4.495800544,5.703700722,6.356296009,6.227314931,6.804,7.006742119
2021-01-14 11:00:00,5.908,6.971802513,4.888664112,5.788408817,6.644233981,7.536951269,7.542,7.239774975
2021-01-14 12:00:00,6.267,7.39555521,4.99922125,6.110016266,7.069074845,7.837515508,7.112,7.061287044
2021-01-14 13:00:00,6.372,7.473253,5.105753501,6.448866363,7.049169587,8.128971644,6.728,7.015221066
2021-01-14 14:00:00,6.122,7.226656819,4.883400336,5.891159472,6.898131085,7.805998756,6.518,4.892991197
2021-01-14 15:00:00,6.549,7.144191456,5.222171182,6.627899599,7.384579478,8.292281614,6.111,6.267131725
2021-01-14 16:00:00,6.616,7.807392187,5.232305303,6.473730131,7.462716152,8.446005497,5.382,6.408122607
2021-01-14 17:00:00,7.267,8.577629272,5.793566565,7.354405138,8.197250325,9.240205613,5.456,5.596400844
2021-01-14 18:00:00,8.411,9.9258428,6.70937624,8.507342119,9.493165774,10.73052444,5.37,5.54383315
2021-01-14 19:00:00,8.875,10.47405444,6.647313487,8.982449191,10.01164357,11.32361403,4.794,5.120448796
2021-01-14 20:00:00,9.058,10.6902024,7.122766223,9.167668629,10.93165384,11.3225,4.436,4.896869628
2021-01-14 21:00:00,8.972,9.337297397,7.155353193,9.597640207,10.33393533,11.44884691,4.052,4.666820918
2021-01-14 22:00:00,7.608,9.218485133,6.068662474,7.885691636,8.582443359,9.707777248,3.462,4.058366004
2021-01-14 23:00:00,6.008,7.090295736,4.793060581,6.08055697,6.777298596,7.80579942,3.046,3.350516777
2021-01-15 00:00:00,4.881,5.760966572,5.016987146,4.94607459,5.506612183,6.228139916,2.864,3.352597846
2021-01-15 01:00:00,4.16,4.910161559,3.318943969,4.212432457,3.931964184,5.308150239,2.744,3.140024649
2021-01-15 02:00:00,3.508,4.140010663,2.798385039,3.550371966,4.030882889,4.68064905,2.761,3.318858569
2021-01-15 03:00:00,3.092,3.649051961,2.450942157,3.129212064,3.985882365,3.944138953,2.738,3.0319287
2021-01-15 04:00:00,2.908,3.432000219,2.320371244,2.634313157,3.288711625,3.711934444,2.77,3.09609913
2021-01-15 05:00:00,3.212,4.56445084,2.56178363,3.050247222,3.623486556,4.097951544,2.724,2.086
2021-01-15 06:00:00,4.134,5.320838034,3.298659754,4.182714881,4.66338013,5.274215585,3.291,2.258611961
2021-01-15 07:00:00,5.076,5.990402521,4.049232911,5.067969452,5.726218388,5.956342225,4.738,5.015203926
2021-01-15 08:00:00,4.921,5.809484535,3.925592727,4.696751735,5.263413295,7.644845821,6.224,3.988927639
2021-01-15 09:00:00,5.182,5.850218633,4.139609306,5.072053265,6.90782642,6.611891383,6.532,6.762564798
2021-01-15 10:00:00,5.636,6.650834198,4.276241091,5.69844076,6.357681811,7.190380522,6.482,7.246373073
2021-01-15 11:00:00,5.908,6.748611306,4.712815454,4.902617923,6.66443962,7.346663842,7.068,8.1282
2021-01-15 12:00:00,6.267,7.396575373,5.501616965,6.343234409,7.0766685,7.994635482,6.776,7.494454159
2021-01-15 13:00:00,6.372,7.087064337,5.083330988,5.730528996,8.672502587,8.129362181,6.569,7.414588864
2021-01-15 14:00:00,6.122,8.635053546,4.951627764,6.163951402,6.905962657,7.810522748,6.098,4.293177738
2021-01-15 15:00:00,6.549,7.719153346,6.236870843,7.03344975,7.378952073,7.923329196,5.725,6.461562347
2021-01-15 16:00:00,6.616,7.657488772,5.277914746,6.696580385,7.028683005,8.436200222,5.008,5.541343982
2021-01-15 17:00:00,7.267,8.272054726,5.960897214,7.356531976,8.195306632,9.446367673,5.031,5.336896291
2021-01-15 18:00:00,8.411,9.927196135,6.706689821,8.491416945,9.487836299,10.45347843,5.248,5.578577715
2021-01-15 19:00:00,8.875,10.47393544,7.259753049,8.982235331,10.01146262,11.31421056,5.2,5.282816406
2021-01-15 20:00:00,9.058,10.70505703,7.22296691,9.491098214,10.21146236,11.3225,5.282,5.011269539
2021-01-15 21:00:00,8.972,10.42176049,6.483208599,8.940003814,9.91630721,11.43790556,5.263,4.82166801
2021-01-15 22:00:00,7.608,9.324421234,6.058552123,7.687007409,8.001339111,10.12620118,4.441,3.167517593
2021-01-15 23:00:00,6.008,7.062491271,3.924002802,5.736954602,6.257916722,7.643170486,3.45,3.928461752
2021-01-16 00:00:00,4.688,5.720325529,3.86711477,4.906286203,5.468478077,6.34958842,3.318,3.446910557
2021-01-16 01:00:00,4.24,4.818273201,3.277750955,4.161992826,4.806017438,5.246655202,3.119,3.173515304
2021-01-16 02:00:00,3.332,4.794671614,2.744787183,3.482445049,3.881414818,4.389801738,3.1,2.086
2021-01-16 03:00:00,2.822,3.543266909,2.394927014,2.940778059,2.544029965,3.826820262,3.015,3.298506731
2021-01-16 04:00:00,2.638,3.293081059,2.225843224,2.824094604,3.584648163,2.081,3.137,3.31050541
2021-01-16 05:00:00,3.077,3.214871773,2.136056858,2.757916868,3.072777696,3.475807666,3.012,3.206326877
2021-01-16 06:00:00,3.135,4.257770471,2.842747071,3.651505593,4.069842214,4.602942269,2.917,3.41487684
2021-01-16 07:00:00,3.643,5.324705302,3.519463635,4.566049369,5.089644524,5.458488181,2.801,5.29935333
2021-01-16 08:00:00,4.477,5.097060101,3.80384742,4.373776083,4.872153095,5.510472262,3.066,3.381964388
2021-01-16 09:00:00,5.37,5.404941789,2.683108637,4.597310633,5.860727685,5.689084341,3.275,7.641011236
2021-01-16 10:00:00,6.386,5.851505804,3.954461607,5.018187832,5.646647631,6.325900024,3.68,5.3429
2021-01-16 11:00:00,7.323,6.127594836,4.123427512,4.612337827,5.961803654,6.632000795,4.236,7.969024344
2021-01-16 12:00:00,6.793,6.096592267,4.997849918,5.579320551,6.220963251,7.028324453,3.975,6.994379816
2021-01-16 13:00:00,7.32,6.306107304,4.47814662,5.228174463,6.311916779,7.134093269,4.228,7.330958299
2021-01-16 14:00:00,5.82,7.176452966,4.21756291,5.348230098,5.964334343,6.745665066,4.15,5.670702894
2021-01-16 15:00:00,5.662,6.696292911,4.430723419,5.742688473,6.427742624,7.239111464,4.118,6.617921186
2021-01-16 16:00:00,5.568,6.771150804,4.578537624,5.806273187,5.657413615,7.927764675,4.134,5.894816474
2021-01-16 17:00:00,6.568,7.536596232,5.094334372,6.463300638,7.678740693,8.141845743,4.565,5.544605833
2021-01-16 18:00:00,8.053,8.885423819,5.71712869,7.971104566,8.492501072,9.605775414,4.31,6.781620686
2021-01-16 19:00:00,8.234,9.708801428,6.562739134,8.281469381,9.28027429,10.2925,4.646,5.050454714
2021-01-16 20:00:00,7.768,9.157274606,5.658605579,7.853177059,8.753026033,9.898997991,4.564,4.907255348
2021-01-16 21:00:00,7.347,8.660464935,5.563992392,7.425528999,8.276480432,9.358287851,4.64,4.899471276
2021-01-16 22:00:00,6.384,7.520968736,5.082594541,7.221986996,7.188925196,8.130560126,4.046,5.957628991
2021-01-16 23:00:00,5.195,6.041946372,4.886835053,4.153278171,5.774516527,6.744473124,3.346,3.61819786
2021-01-17 00:00:00,4.688,5.517332012,3.299258649,4.415215235,5.273202621,5.996405539,3.172,3.450992251
2021-01-17 01:00:00,4.24,4.987073245,3.370743543,4.276640653,4.76641705,5.390330551,3.056,3.275982978
2021-01-17 02:00:00,3.332,3.085820299,2.086972085,2.647296598,2.950624436,3.337058137,3.072,3.273611993
2021-01-17 03:00:00,2.822,2.6361245,2.081,2.081,2.48068375,2.806601013,2.936,3.121787662
2021-01-17 04:00:00,2.638,2.375810214,2.081,2.081,2.276524276,2.57553712,2.976,3.226439947
2021-01-17 05:00:00,3.077,2.78080503,2.335453284,2.385019063,2.081,3.006648121,2.956,3.066848807
2021-01-17 06:00:00,3.135,4.264336409,2.882412158,3.658291433,4.076958612,4.610239255,2.74,3.244515615
2021-01-17 07:00:00,3.643,5.402063449,3.651816909,5.069137389,5.164645544,5.840440619,2.895,5.248983998
2021-01-17 08:00:00,4.477,5.246493413,2.865793897,4.498361614,5.014881614,5.671847295,3.088,6.201244638
2021-01-17 09:00:00,5.37,4.871224686,4.983627148,4.78752925,5.335761358,6.034721093,3.286,7.470239544
2021-01-17 10:00:00,6.386,6.149177687,4.15652949,4.44398841,5.877754669,6.796373367,3.798,7.462034419
2021-01-17 11:00:00,7.323,6.93128312,4.68517365,5.944215227,6.626017619,8.200270898,4.006,5.3015
2021-01-17 12:00:00,6.793,7.373172772,4.69691705,6.324265984,7.206755166,7.391012284,3.771,8.572756623
2021-01-17 13:00:00,7.32,7.504931583,5.075187906,6.436217937,6.793226966,8.113337973,4.157,7.365278904
2021-01-17 14:00:00,5.82,7.211406867,4.873568982,6.184617039,6.893458976,7.796195912,3.864,6.759734098
2021-01-17 15:00:00,5.662,7.706918791,5.209424456,7.258645062,7.366562451,8.306407806,3.557,6.663049337
2021-01-17 16:00:00,5.568,7.887862027,5.269619834,6.683009464,7.451872671,8.427989375,4.022,6.054282245
2021-01-17 17:00:00,6.568,8.564844912,5.800658921,7.344031786,8.187156727,9.259558877,4.311,5.646916928
2021-01-17 18:00:00,8.053,9.919012575,6.703209661,8.504381508,8.659296239,10.71994941,4.398,5.118406951
2021-01-17 19:00:00,8.234,10.32200643,7.048591168,8.975801734,9.395208742,11.31489327,4.35,5.089458655
2021-01-17 20:00:00,7.768,10.2925,7.2214899,9.163305466,10.21190204,10.2925,4.526,4.971106514
2021-01-17 21:00:00,7.347,10.58312119,7.046716596,9.075936105,10.11481162,11.67510545,4.61,5.079301034
2021-01-17 22:00:00,6.384,8.811720536,6.123679829,7.692986471,9.64068814,9.70256626,4.125,4.487598783
2021-01-17 23:00:00,5.195,7.012033637,4.787101637,5.217780625,6.976319036,7.661834677,3.215,2.086
2021-01-18 00:00:00,4.881,5.758686248,3.892463701,4.755048196,5.504819947,6.225291719,3.157,3.397697963
2021-01-18 01:00:00,4.16,5.260619046,2.889379452,4.327238053,4.691923453,5.309029857,3.191,3.392350313
2021-01-18 02:00:00,3.508,4.136797338,2.79731214,3.547023715,3.952343128,4.471948347,3.04,3.337112181
2021-01-18 03:00:00,3.092,3.645821774,2.464997787,3.073641974,3.485760213,3.434048294,3.026,3.263491525
2021-01-18 04:00:00,2.908,3.395318755,3.086689551,2.971028573,3.286304869,3.708410528,3.044,3.158161678
2021-01-18 05:00:00,3.212,3.789797384,2.081,4.036450571,3.623418178,4.066168901,2.934,3.218796146
2021-01-18 06:00:00,4.134,4.878519072,3.30179251,4.18365068,4.684041418,5.273866192,3.22,3.286664194
2021-01-18 07:00:00,5.076,5.989741687,4.154750172,5.137377081,5.725985474,8.303486078,4.972,4.777304337
2021-01-18 08:00:00,4.921,5.804974731,3.925304561,4.980176123,5.551485849,6.278450298,7.5,5.911316642
2021-01-18 09:00:00,5.182,6.115933392,4.134042549,4.059726548,5.845950093,6.611673174,7.822,8.531186252
2021-01-18 10:00:00,5.636,6.651299502,4.496449594,5.918753201,6.358165856,7.483833225,7.27,7.953062266
2021-01-18 11:00:00,5.908,6.855486,4.628559304,5.979756404,6.661943869,7.537054966,7.82,8.628337747
2021-01-18 12:00:00,6.267,7.39672054,5.000215716,6.343192836,7.069512312,7.995925756,7.356,8.240608914
2021-01-18 13:00:00,6.372,7.520289869,5.083542174,6.469692897,6.531087956,8.128946814,6.82,7.586225908
2021-01-18 14:00:00,6.122,7.225926105,5.489799841,7.379866637,6.906232826,7.810952891,6.438,7.221846971
2021-01-18 15:00:00,6.549,7.724095768,5.220657649,6.803628549,7.383142637,8.150312926,6.433,7.262967288
2021-01-18 16:00:00,6.616,7.808736565,5.277813902,6.696225122,7.463705306,8.44113488,5.896,6.489599946
2021-01-18 17:00:00,7.267,8.57650371,5.94032369,7.355023766,8.014382031,9.271616663,5.476,5.805025481
2021-01-18 18:00:00,8.411,9.926381201,6.706243559,8.753524757,9.488181648,10.73086177,4.843,4.720031026
2021-01-18 19:00:00,8.875,10.47432266,7.080795649,8.987619456,10.01311227,11.3225,4.654,5.164751187
2021-01-18 20:00:00,9.058,10.69130824,7.227401253,9.142629051,10.26699969,11.57015133,4.318,5.014396156
2021-01-18 21:00:00,8.972,10.56356178,7.138182354,9.082338393,10.12236397,11.44813216,4.154,5.066023605
2021-01-18 22:00:00,7.608,10.50038553,6.070055102,7.704884735,7.978062873,8.657713953,4.031,2.834191052
2021-01-18 23:00:00,6.008,7.045863749,4.793696738,6.08195815,6.784669636,7.666970768,3.448,3.813104596
2021-01-19 00:00:00,4.881,5.76186453,3.894719709,4.94131056,5.50749096,6.22263335,3.223,3.487683549
2021-01-19 01:00:00,4.16,5.198548078,3.319559622,3.773415052,4.91369977,5.309051157,3.128,3.460222485
